player_x,block_x,block_y,delta_x,delta_y,action
0.54,0.6867,0.7135,-0.1467,0.7135,0
0.54,0.6867,0.7296,-0.1467,0.7296,0
0.54,0.6867,0.7457,-0.1467,0.7457,0
0.54,0.6867,0.7618,-0.1467,0.7618,0
0.54,0.6867,0.7778,-0.1467,0.7778,0
0.54,0.6867,0.7939,-0.1467,0.7939,0
0.54,0.6867,0.81,-0.1467,0.81,0
0.54,0.6867,0.8261,-0.1467,0.8261,0
0.54,0.6867,0.8422,-0.1467,0.8422,0
0.54,0.6867,0.8582,-0.1467,0.8582,0
0.54,0.6867,0.8743,-0.1467,0.8743,0
0.54,0.6867,0.8904,-0.1467,0.8904,0
0.54,0.6867,0.9065,-0.1467,0.9065,0
0.54,0.6867,0.9226,-0.1467,0.9226,0
0.54,0.6867,0.9386,-0.1467,0.9386,0
0.54,0.6867,0.9547,-0.1467,0.9547,0
0.54,0.6867,0.9708,-0.1467,0.9708,0
0.54,0.6867,0.9869,-0.1467,0.9869,0
0.54,0.6867,1.003,-0.1467,1.003,0
0.54,0.6867,1.019,-0.1467,1.019,0
0.54,0.3633,0.6264,0.1767,0.6264,0
0.54,0.3633,0.6425,0.1767,0.6425,0
0.54,0.3633,0.6586,0.1767,0.6586,0
0.54,0.3633,0.6746,0.1767,0.6746,0
0.54,0.3633,0.6907,0.1767,0.6907,0
0.54,0.3633,0.7068,0.1767,0.7068,0
0.54,0.3633,0.7229,0.1767,0.7229,0
0.54,0.3633,0.739,0.1767,0.739,0
0.54,0.3633,0.755,0.1767,0.755,0
0.54,0.3633,0.7711,0.1767,0.7711,0
0.54,0.3633,0.7872,0.1767,0.7872,0
0.54,0.3633,0.8033,0.1767,0.8033,0
0.54,0.3633,0.8194,0.1767,0.8194,0
0.54,0.3633,0.8354,0.1767,0.8354,0
0.54,0.3633,0.8515,0.1767,0.8515,0
0.54,0.3633,0.8676,0.1767,0.8676,0
0.54,0.3633,0.8837,0.1767,0.8837,0
0.54,0.3633,0.8998,0.1767,0.8998,0
0.54,0.3633,0.9158,0.1767,0.9158,0
0.54,0.3633,0.9319,0.1767,0.9319,0
0.54,0.3633,0.948,0.1767,0.948,0
0.54,0.3633,0.9641,0.1767,0.9641,0
0.54,0.3633,0.9802,0.1767,0.9802,0
0.54,0.3633,0.9962,0.1767,0.9962,0
0.54,0.3633,1.0123,0.1767,1.0123,0
0.54,0.3633,1.0284,0.1767,1.0284,0
0.54,0.1133,0.7097,0.4267,0.7097,0
0.54,0.1133,0.7258,0.4267,0.7258,0
0.54,0.1133,0.7422,0.4267,0.7422,0
0.54,0.1133,0.7586,0.4267,0.7586,0
0.54,0.1133,0.7751,0.4267,0.7751,0
0.54,0.1133,0.7915,0.4267,0.7915,0
0.54,0.1133,0.808,0.4267,0.808,0
0.54,0.1133,0.8244,0.4267,0.8244,0
0.54,0.1133,0.8408,0.4267,0.8408,0
0.54,0.1133,0.8573,0.4267,0.8573,0
0.54,0.1133,0.8737,0.4267,0.8737,0
0.54,0.1133,0.8902,0.4267,0.8902,0
0.54,0.1133,0.9066,0.4267,0.9066,0
0.54,0.1133,0.923,0.4267,0.923,0
0.54,0.1133,0.9395,0.4267,0.9395,0
0.54,0.1133,0.9559,0.4267,0.9559,0
0.54,0.1133,0.9724,0.4267,0.9724,0
0.54,0.1133,0.9888,0.4267,0.9888,0
0.54,0.1133,1.0052,0.4267,1.0052,0
0.54,0.1133,1.0217,0.4267,1.0217,0
0.54,0.3083,0.7165,0.2317,0.7165,0
0.54,0.3083,0.733,0.2317,0.733,0
0.54,0.3083,0.7494,0.2317,0.7494,0
0.54,0.3083,0.7658,0.2317,0.7658,0
0.54,0.3083,0.7823,0.2317,0.7823,0
0.54,0.3083,0.7987,0.2317,0.7987,0
0.54,0.3083,0.8152,0.2317,0.8152,0
0.54,0.3083,0.8316,0.2317,0.8316,0
0.54,0.3083,0.848,0.2317,0.848,0
0.54,0.3083,0.8645,0.2317,0.8645,0
0.54,0.3083,0.8809,0.2317,0.8809,0
0.54,0.3083,0.8974,0.2317,0.8974,0
0.54,0.3083,0.9138,0.2317,0.9138,0
0.54,0.3083,0.9302,0.2317,0.9302,0
0.54,0.3083,0.9467,0.2317,0.9467,0
0.54,0.3083,0.9631,0.2317,0.9631,0
0.54,0.3083,0.9796,0.2317,0.9796,0
0.54,0.3083,0.996,0.2317,0.996,0
0.54,0.3083,1.0124,0.2317,1.0124,0
0.54,0.3083,1.0289,0.2317,1.0289,0
0.54,0.3317,0.6272,0.2083,0.6272,0
0.54,0.3317,0.6437,0.2083,0.6437,0
0.54,0.3317,0.6601,0.2083,0.6601,0
0.54,0.3317,0.6766,0.2083,0.6766,0
0.54,0.3317,0.693,0.2083,0.693,0
0.54,0.3317,0.7094,0.2083,0.7094,0
0.54,0.3317,0.7259,0.2083,0.7259,0
0.54,0.3317,0.7423,0.2083,0.7423,0
0.54,0.3317,0.7588,0.2083,0.7588,0
0.53,0.3317,0.7752,0.1983,0.7752,1
0.52,0.3317,0.7916,0.1883,0.7916,1
0.51,0.3317,0.8081,0.1783,0.8081,1
0.5,0.3317,0.8245,0.1683,0.8245,1
0.49,0.3317,0.841,0.1583,0.841,1
0.48,0.3317,0.8574,0.1483,0.8574,1
0.47,0.3317,0.8738,0.1383,0.8738,1
0.46,0.3317,0.8903,0.1283,0.8903,1
0.45,0.3317,0.9067,0.1183,0.9067,1
0.45,0.3317,0.9232,0.1183,0.9232,0
0.45,0.3317,0.9396,0.1183,0.9396,0
0.45,0.3317,0.956,0.1183,0.956,0
0.45,0.3317,0.9725,0.1183,0.9725,0
0.45,0.3317,0.9893,0.1183,0.9893,0
0.45,0.3317,1.0061,0.1183,1.0061,0
0.45,0.3317,1.0229,0.1183,1.0229,0
0.45,0.6467,0.7112,-0.1967,0.7112,0
0.45,0.6467,0.728,-0.1967,0.728,0
0.45,0.6467,0.7448,-0.1967,0.7448,0
0.45,0.6467,0.7616,-0.1967,0.7616,0
0.45,0.6467,0.7784,-0.1967,0.7784,0
0.45,0.6467,0.7952,-0.1967,0.7952,0
0.45,0.6467,0.812,-0.1967,0.812,0
0.45,0.6467,0.8288,-0.1967,0.8288,0
0.45,0.6467,0.8456,-0.1967,0.8456,0
0.45,0.6467,0.8624,-0.1967,0.8624,0
0.45,0.6467,0.8792,-0.1967,0.8792,0
0.45,0.6467,0.896,-0.1967,0.896,0
0.45,0.6467,0.9128,-0.1967,0.9128,0
0.45,0.6467,0.9296,-0.1967,0.9296,0
0.45,0.6467,0.9464,-0.1967,0.9464,0
0.45,0.6467,0.9632,-0.1967,0.9632,0
0.45,0.6467,0.98,-0.1967,0.98,0
0.45,0.6467,0.9968,-0.1967,0.9968,0
0.45,0.6467,1.0136,-0.1967,1.0136,0
0.45,0.1317,0.7016,0.3183,0.7016,0
0.45,0.1317,0.7184,0.3183,0.7184,0
0.45,0.1317,0.7352,0.3183,0.7352,0
0.45,0.1317,0.752,0.3183,0.752,0
0.45,0.1317,0.7688,0.3183,0.7688,0
0.45,0.1317,0.7856,0.3183,0.7856,0
0.45,0.1317,0.8024,0.3183,0.8024,0
0.45,0.1317,0.8192,0.3183,0.8192,0
0.45,0.1317,0.836,0.3183,0.836,0
0.45,0.1317,0.8528,0.3183,0.8528,0
0.45,0.1317,0.8696,0.3183,0.8696,0
0.45,0.1317,0.8864,0.3183,0.8864,0
0.45,0.1317,0.9032,0.3183,0.9032,0
0.45,0.1317,0.92,0.3183,0.92,0
0.45,0.1317,0.9368,0.3183,0.9368,0
0.45,0.1317,0.9536,0.3183,0.9536,0
0.45,0.1317,0.9704,0.3183,0.9704,0
0.45,0.1317,0.9872,0.3183,0.9872,0
0.45,0.1317,1.004,0.3183,1.004,0
0.45,0.1317,1.0208,0.3183,1.0208,0
0.45,0.875,0.6924,-0.425,0.6924,0
0.45,0.875,0.7092,-0.425,0.7092,0
0.45,0.875,0.726,-0.425,0.726,0
0.45,0.875,0.7428,-0.425,0.7428,0
0.45,0.875,0.7596,-0.425,0.7596,0
0.45,0.875,0.7764,-0.425,0.7764,0
0.45,0.875,0.7932,-0.425,0.7932,0
0.45,0.875,0.81,-0.425,0.81,0
0.45,0.875,0.8268,-0.425,0.8268,0
0.45,0.875,0.8436,-0.425,0.8436,0
0.45,0.875,0.8604,-0.425,0.8604,0
0.45,0.875,0.8772,-0.425,0.8772,0
0.45,0.875,0.894,-0.425,0.894,0
0.45,0.875,0.9108,-0.425,0.9108,0
0.45,0.875,0.9276,-0.425,0.9276,0
0.45,0.875,0.9444,-0.425,0.9444,0
0.45,0.875,0.9612,-0.425,0.9612,0
0.45,0.875,0.978,-0.425,0.978,0
0.45,0.875,0.9952,-0.425,0.9952,0
0.45,0.875,1.0123,-0.425,1.0123,0
0.45,0.875,1.0295,-0.425,1.0295,0
0.45,0.875,0.9794,-0.425,0.9794,0
0.45,0.875,0.9966,-0.425,0.9966,0
0.45,0.875,1.0138,-0.425,1.0138,0
0.45,0.1417,0.7117,0.3083,0.7117,0
0.45,0.1417,0.7289,0.3083,0.7289,0
0.45,0.1417,0.746,0.3083,0.746,0
0.45,0.1417,0.7632,0.3083,0.7632,0
0.45,0.1417,0.7804,0.3083,0.7804,0
0.45,0.1417,0.7975,0.3083,0.7975,0
0.45,0.1417,0.8147,0.3083,0.8147,0
0.45,0.1417,0.8318,0.3083,0.8318,0
0.45,0.1417,0.849,0.3083,0.849,0
0.45,0.1417,0.8662,0.3083,0.8662,0
0.45,0.1417,0.8833,0.3083,0.8833,0
0.45,0.1417,0.9005,0.3083,0.9005,0
0.45,0.1417,0.9176,0.3083,0.9176,0
0.45,0.1417,0.9348,0.3083,0.9348,0
0.45,0.1417,0.952,0.3083,0.952,0
0.45,0.1417,0.9691,0.3083,0.9691,0
0.45,0.1417,0.9863,0.3083,0.9863,0
0.45,0.1417,1.0034,0.3083,1.0034,0
0.45,0.1417,1.0206,0.3083,1.0206,0
0.45,0.7017,0.7018,-0.2517,0.7018,0
0.45,0.7017,0.7189,-0.2517,0.7189,0
0.45,0.7017,0.7361,-0.2517,0.7361,0
0.45,0.7017,0.7532,-0.2517,0.7532,0
0.45,0.7017,0.7704,-0.2517,0.7704,0
0.45,0.7017,0.7876,-0.2517,0.7876,0
0.45,0.7017,0.8047,-0.2517,0.8047,0
0.45,0.7017,0.8219,-0.2517,0.8219,0
0.45,0.7017,0.839,-0.2517,0.839,0
0.45,0.7017,0.8562,-0.2517,0.8562,0
0.45,0.7017,0.8734,-0.2517,0.8734,0
0.45,0.7017,0.8905,-0.2517,0.8905,0
0.45,0.7017,0.9077,-0.2517,0.9077,0
0.45,0.7017,0.9248,-0.2517,0.9248,0
0.45,0.7017,0.942,-0.2517,0.942,0
0.45,0.7017,0.9592,-0.2517,0.9592,0
0.45,0.7017,0.9763,-0.2517,0.9763,0
0.45,0.7017,0.9935,-0.2517,0.9935,0
0.45,0.7017,1.0106,-0.2517,1.0106,0
0.45,0.7017,1.0278,-0.2517,1.0278,0
0.45,0.3017,0.6907,0.1483,0.6907,0
0.45,0.3017,0.7079,0.1483,0.7079,0
0.45,0.3017,0.725,0.1483,0.725,0
0.45,0.3017,0.7422,0.1483,0.7422,0
0.45,0.3017,0.7594,0.1483,0.7594,0
0.45,0.3017,0.7765,0.1483,0.7765,0
0.45,0.3017,0.7937,0.1483,0.7937,0
0.45,0.3017,0.8108,0.1483,0.8108,0
0.46,0.3017,0.828,0.1583,0.828,2
0.47,0.3017,0.8452,0.1683,0.8452,2
0.48,0.3017,0.8623,0.1783,0.8623,2
0.49,0.3017,0.8795,0.1883,0.8795,2
0.5,0.3017,0.8966,0.1983,0.8966,2
0.51,0.3017,0.9138,0.2083,0.9138,2
0.52,0.3017,0.931,0.2183,0.931,2
0.53,0.3017,0.9485,0.2283,0.9485,2
0.52,0.3017,0.966,0.2183,0.966,1
0.51,0.3017,0.9835,0.2083,0.9835,1
0.5,0.3017,1.001,0.1983,1.001,1
0.49,0.3017,1.0186,0.1883,1.0186,1
0.48,0.69,0.9846,-0.21,0.9846,1
0.47,0.69,1.0021,-0.22,1.0021,1
0.46,0.69,1.0196,-0.23,1.0196,1
0.45,0.4867,0.7111,-0.0367,0.7111,1
0.44,0.4867,0.7286,-0.0467,0.7286,1
0.43,0.4867,0.7462,-0.0567,0.7462,1
0.42,0.4867,0.7637,-0.0667,0.7637,1
0.41,0.4867,0.7812,-0.0767,0.7812,1
0.4,0.4867,0.7987,-0.0867,0.7987,1
0.39,0.4867,0.8162,-0.0967,0.8162,1
0.38,0.4867,0.8338,-0.1067,0.8338,1
0.37,0.4867,0.8513,-0.1167,0.8513,1
0.36,0.4867,0.8688,-0.1267,0.8688,1
0.35,0.4867,0.8863,-0.1367,0.8863,1
0.34,0.4867,0.9038,-0.1467,0.9038,1
0.33,0.4867,0.9214,-0.1567,0.9214,1
0.32,0.4867,0.9389,-0.1667,0.9389,1
0.31,0.4867,0.9564,-0.1767,0.9564,1
0.3,0.4867,0.9739,-0.1867,0.9739,1
0.29,0.4867,0.9914,-0.1967,0.9914,1
0.28,0.4867,1.009,-0.2067,1.009,1
0.27,0.4867,1.0265,-0.2167,1.0265,1
0.26,0.7717,0.7008,-0.5117,0.7008,1
0.25,0.7717,0.7183,-0.5217,0.7183,1
0.25,0.7717,0.7358,-0.5217,0.7358,0
0.25,0.7717,0.7534,-0.5217,0.7534,0
0.25,0.7717,0.7709,-0.5217,0.7709,0
0.25,0.7717,0.7884,-0.5217,0.7884,0
0.25,0.7717,0.8059,-0.5217,0.8059,0
0.25,0.7717,0.8234,-0.5217,0.8234,0
0.25,0.7717,0.841,-0.5217,0.841,0
0.24,0.7717,0.8585,-0.5317,0.8585,1
0.23,0.7717,0.876,-0.5417,0.876,1
0.22,0.7717,0.8935,-0.5517,0.8935,1
0.21,0.7717,0.911,-0.5617,0.911,1
0.2,0.7717,0.9286,-0.5717,0.9286,1
0.19,0.7717,0.9461,-0.5817,0.9461,1
0.18,0.7717,0.9636,-0.5917,0.9636,1
0.17,0.7717,0.9811,-0.6017,0.9811,1
0.16,0.7717,0.9986,-0.6117,0.9986,1
0.15,0.7717,1.0162,-0.6217,1.0162,1
0.14,0.3833,0.6883,-0.2433,0.6883,1
0.13,0.3833,0.7058,-0.2533,0.7058,1
0.13,0.3833,0.7234,-0.2533,0.7234,0
0.13,0.3833,0.7409,-0.2533,0.7409,0
0.13,0.3833,0.7584,-0.2533,0.7584,0
0.13,0.3833,0.7759,-0.2533,0.7759,0
0.13,0.3833,0.7934,-0.2533,0.7934,0
0.13,0.3833,0.811,-0.2533,0.811,0
0.13,0.3833,0.8285,-0.2533,0.8285,0
0.13,0.3833,0.846,-0.2533,0.846,0
0.13,0.3833,0.8635,-0.2533,0.8635,0
0.13,0.3833,0.881,-0.2533,0.881,0
0.13,0.3833,0.8986,-0.2533,0.8986,0
0.13,0.3833,0.9161,-0.2533,0.9161,0
0.13,0.3833,0.934,-0.2533,0.934,0
0.13,0.3833,0.9518,-0.2533,0.9518,0
0.13,0.3833,0.9697,-0.2533,0.9697,0
0.13,0.3833,0.9876,-0.2533,0.9876,0
0.13,0.3833,1.0055,-0.2533,1.0055,0
0.13,0.3833,1.0234,-0.2533,1.0234,0
0.13,0.8467,0.9887,-0.7167,0.9887,0
0.13,0.8467,1.0066,-0.7167,1.0066,0
0.13,0.8467,1.0244,-0.7167,1.0244,0
0.13,0.305,0.7094,-0.175,0.7094,0
0.13,0.305,0.7273,-0.175,0.7273,0
0.13,0.305,0.7452,-0.175,0.7452,0
0.13,0.305,0.7631,-0.175,0.7631,0
0.12,0.305,0.781,-0.185,0.781,1
0.11,0.305,0.7988,-0.195,0.7988,1
0.1,0.305,0.8167,-0.205,0.8167,1
0.09,0.305,0.8346,-0.215,0.8346,1
0.08,0.305,0.8525,-0.225,0.8525,1
0.07,0.305,0.8704,-0.235,0.8704,1
0.06,0.305,0.8882,-0.245,0.8882,1
0.05,0.305,0.9061,-0.255,0.9061,1
0.0417,0.305,0.924,-0.2633,0.924,1
0.0417,0.305,0.9419,-0.2633,0.9419,1
0.0417,0.305,0.9598,-0.2633,0.9598,1
0.0417,0.305,0.9776,-0.2633,0.9776,0
0.0417,0.305,0.9955,-0.2633,0.9955,0
0.0417,0.305,1.0134,-0.2633,1.0134,0
0.0417,0.285,0.6984,-0.2433,0.6984,0
0.0417,0.285,0.7163,-0.2433,0.7163,0
0.0417,0.285,0.7342,-0.2433,0.7342,0
0.0417,0.285,0.752,-0.2433,0.752,0
0.0417,0.285,0.7699,-0.2433,0.7699,0
0.0417,0.285,0.7878,-0.2433,0.7878,0
0.0417,0.285,0.8057,-0.2433,0.8057,0
0.0517,0.285,0.8236,-0.2333,0.8236,2
0.0617,0.285,0.8414,-0.2233,0.8414,2
0.0717,0.285,0.8593,-0.2133,0.8593,2
0.0817,0.285,0.8772,-0.2033,0.8772,2
0.0917,0.285,0.8951,-0.1933,0.8951,2
0.1017,0.285,0.913,-0.1833,0.913,2
0.1117,0.285,0.9308,-0.1733,0.9308,2
0.1217,0.285,0.9487,-0.1633,0.9487,2
0.1317,0.285,0.9666,-0.1533,0.9666,2
0.1417,0.285,0.9845,-0.1433,0.9845,2
0.1417,0.285,1.0024,-0.1433,1.0024,0
0.1417,0.285,1.0202,-0.1433,1.0202,0
0.1417,0.0433,0.6852,0.0983,0.6852,0
0.1417,0.0433,0.7031,0.0983,0.7031,0
0.1417,0.0433,0.721,0.0983,0.721,0
0.1417,0.0433,0.7388,0.0983,0.7388,0
0.1417,0.0433,0.7567,0.0983,0.7567,0
0.1517,0.0433,0.7746,0.1083,0.7746,2
0.1617,0.0433,0.7925,0.1183,0.7925,2
0.1717,0.0433,0.8104,0.1283,0.8104,2
0.1817,0.0433,0.8282,0.1383,0.8282,2
0.1917,0.0433,0.8461,0.1483,0.8461,2
0.2017,0.0433,0.864,0.1583,0.864,2
0.2117,0.0433,0.8819,0.1683,0.8819,2
0.2217,0.0433,0.8998,0.1783,0.8998,2
0.2317,0.0433,0.9176,0.1883,0.9176,2
0.2417,0.0433,0.9359,0.1983,0.9359,2
0.2517,0.0433,0.9541,0.2083,0.9541,2
0.2617,0.0433,0.9724,0.2183,0.9724,2
0.2617,0.0433,0.9906,0.2183,0.9906,0
0.2617,0.0433,1.0088,0.2183,1.0088,0
0.2517,0.0433,1.0271,0.2083,1.0271,1
0.2417,0.5583,0.9917,-0.3167,0.9917,1
0.2317,0.5583,1.0099,-0.3267,1.0099,1
0.2217,0.5583,1.0282,-0.3367,1.0282,1
0.2117,0.4217,0.7246,-0.21,0.7246,1
0.2017,0.4217,0.7428,-0.22,0.7428,1
0.1917,0.4217,0.761,-0.23,0.761,1
0.1817,0.4217,0.7793,-0.24,0.7793,1
0.1717,0.4217,0.7975,-0.25,0.7975,1
0.1617,0.4217,0.8158,-0.26,0.8158,1
0.1517,0.4217,0.834,-0.27,0.834,1
0.1417,0.4217,0.8522,-0.28,0.8522,1
0.1317,0.4217,0.8705,-0.29,0.8705,1
0.1217,0.4217,0.8887,-0.3,0.8887,1
0.1217,0.4217,0.907,-0.3,0.907,0
0.1217,0.4217,0.9252,-0.3,0.9252,0
0.1217,0.4217,0.9434,-0.3,0.9434,0
0.1217,0.4217,0.9617,-0.3,0.9617,0
0.1217,0.4217,0.9799,-0.3,0.9799,0
0.1217,0.4217,0.9982,-0.3,0.9982,0
0.1217,0.4217,1.0164,-0.3,1.0164,0
0.1217,0.3683,0.6949,-0.2467,0.6949,0
0.1217,0.3683,0.7132,-0.2467,0.7132,0
0.1217,0.3683,0.7314,-0.2467,0.7314,0
0.1217,0.3683,0.7496,-0.2467,0.7496,0
0.1217,0.3683,0.7679,-0.2467,0.7679,0
0.1217,0.3683,0.7861,-0.2467,0.7861,0
0.1217,0.3683,0.8044,-0.2467,0.8044,0
0.1217,0.3683,0.8226,-0.2467,0.8226,0
0.1217,0.3683,0.8408,-0.2467,0.8408,0
0.1217,0.3683,0.8591,-0.2467,0.8591,0
0.1217,0.3683,0.8773,-0.2467,0.8773,0
0.1217,0.3683,0.8956,-0.2467,0.8956,0
0.1217,0.3683,0.9138,-0.2467,0.9138,0
0.1217,0.3683,0.932,-0.2467,0.932,0
0.1217,0.3683,0.9503,-0.2467,0.9503,0
0.1217,0.3683,0.9685,-0.2467,0.9685,0
0.1217,0.3683,0.9868,-0.2467,0.9868,0
0.1217,0.3683,1.005,-0.2467,1.005,0
0.1217,0.3683,1.0232,-0.2467,1.0232,0
0.1217,0.2733,0.6814,-0.1517,0.6814,0
0.1217,0.2733,0.6996,-0.1517,0.6996,0
0.1217,0.2733,0.7178,-0.1517,0.7178,0
0.1217,0.2733,0.7361,-0.1517,0.7361,0
0.1217,0.2733,0.7543,-0.1517,0.7543,0
0.1217,0.2733,0.7726,-0.1517,0.7726,0
0.1217,0.2733,0.7908,-0.1517,0.7908,0
0.1217,0.2733,0.809,-0.1517,0.809,0
0.1217,0.2733,0.8273,-0.1517,0.8273,0
0.1217,0.2733,0.8455,-0.1517,0.8455,0
0.1217,0.2733,0.8638,-0.1517,0.8638,0
0.1217,0.2733,0.882,-0.1517,0.882,0
0.1217,0.2733,0.9002,-0.1517,0.9002,0
0.1217,0.2733,0.9185,-0.1517,0.9185,0
0.1217,0.2733,0.9367,-0.1517,0.9367,0
0.1217,0.2733,0.9553,-0.1517,0.9553,0
0.1217,0.2733,0.9739,-0.1517,0.9739,0
0.1217,0.2733,0.9925,-0.1517,0.9925,0
0.1217,0.2733,1.0111,-0.1517,1.0111,0
0.1217,0.2733,1.0297,-0.1517,1.0297,0
0.1217,0.65,0.9936,-0.5283,0.9936,0
0.1217,0.65,1.0122,-0.5283,1.0122,0
0.1217,0.2917,0.7207,-0.17,0.7207,0
0.1217,0.2917,0.7393,-0.17,0.7393,0
0.1217,0.2917,0.7579,-0.17,0.7579,0
0.1217,0.2917,0.7765,-0.17,0.7765,0
0.1217,0.2917,0.7951,-0.17,0.7951,0
0.1217,0.2917,0.8137,-0.17,0.8137,0
0.1317,0.2917,0.8323,-0.16,0.8323,2
0.1417,0.2917,0.8509,-0.15,0.8509,2
0.1517,0.2917,0.8695,-0.14,0.8695,2
0.1617,0.2917,0.8881,-0.13,0.8881,2
0.1717,0.2917,0.9067,-0.12,0.9067,2
0.1817,0.2917,0.9253,-0.11,0.9253,2
0.1917,0.2917,0.9439,-0.1,0.9439,2
0.2017,0.2917,0.9625,-0.09,0.9625,2
0.2117,0.2917,0.9811,-0.08,0.9811,2
0.2217,0.2917,0.9997,-0.07,0.9997,2
0.2317,0.2917,1.0183,-0.06,1.0183,2
0.2317,0.355,0.6904,-0.1233,0.6904,0
0.2317,0.355,0.709,-0.1233,0.709,0
0.2317,0.355,0.7276,-0.1233,0.7276,0
0.2317,0.355,0.7462,-0.1233,0.7462,0
0.2317,0.355,0.7648,-0.1233,0.7648,0
0.2317,0.355,0.7834,-0.1233,0.7834,0
0.2317,0.355,0.802,-0.1233,0.802,0
0.2317,0.355,0.8206,-0.1233,0.8206,0
0.2317,0.355,0.8392,-0.1233,0.8392,0
0.2317,0.355,0.8578,-0.1233,0.8578,0
0.2317,0.355,0.8764,-0.1233,0.8764,0
0.2317,0.355,0.895,-0.1233,0.895,0
0.2317,0.355,0.9136,-0.1233,0.9136,0
0.2217,0.355,0.9322,-0.1333,0.9322,1
0.2117,0.355,0.9508,-0.1433,0.9508,1
0.2017,0.355,0.9694,-0.1533,0.9694,1
0.1917,0.355,0.988,-0.1633,0.988,1
0.1817,0.355,1.0066,-0.1733,1.0066,1
0.1717,0.355,1.0252,-0.1833,1.0252,1
0.1617,0.2617,0.6768,-0.1,0.6768,1
0.1517,0.2617,0.6954,-0.11,0.6954,1
0.1417,0.2617,0.714,-0.12,0.714,1
0.1317,0.2617,0.7326,-0.13,0.7326,1
0.1217,0.2617,0.7512,-0.14,0.7512,1
0.1117,0.2617,0.7698,-0.15,0.7698,1
0.1017,0.2617,0.7884,-0.16,0.7884,1
0.0917,0.2617,0.807,-0.17,0.807,1
0.0917,0.2617,0.8256,-0.17,0.8256,0
0.0917,0.2617,0.8442,-0.17,0.8442,0
0.0917,0.2617,0.8628,-0.17,0.8628,0
0.0917,0.2617,0.8814,-0.17,0.8814,0
0.0917,0.2617,0.9,-0.17,0.9,0
0.0917,0.2617,0.9186,-0.17,0.9186,0
0.0917,0.2617,0.9372,-0.17,0.9372,0
0.0917,0.2617,0.9558,-0.17,0.9558,0
0.0917,0.2617,0.9744,-0.17,0.9744,0
0.0917,0.2617,0.9934,-0.17,0.9934,0
0.0917,0.2617,1.0123,-0.17,1.0123,0
0.0917,0.375,0.9941,-0.2833,0.9941,0
0.0917,0.375,1.013,-0.2833,1.013,0
0.0917,0.2,0.7158,-0.1083,0.7158,0
0.0917,0.2,0.7348,-0.1083,0.7348,0
0.0917,0.2,0.7537,-0.1083,0.7537,0
0.0917,0.2,0.7727,-0.1083,0.7727,0
0.0917,0.2,0.7916,-0.1083,0.7916,0
0.0917,0.2,0.8106,-0.1083,0.8106,0
0.0917,0.2,0.8296,-0.1083,0.8296,0
0.0917,0.2,0.8485,-0.1083,0.8485,0
0.0917,0.2,0.8675,-0.1083,0.8675,0
0.0917,0.2,0.8864,-0.1083,0.8864,0
0.0917,0.2,0.9054,-0.1083,0.9054,0
0.0917,0.2,0.9244,-0.1083,0.9244,0
0.0917,0.2,0.9433,-0.1083,0.9433,0
0.1017,0.2,0.9623,-0.0983,0.9623,2
0.1117,0.2,0.9812,-0.0883,0.9812,2
0.1217,0.2,1.0002,-0.0783,1.0002,2
0.1317,0.2,1.0192,-0.0683,1.0192,2
0.1417,0.475,0.6847,-0.3333,0.6847,2
0.1517,0.475,0.7037,-0.3233,0.7037,2
0.1617,0.475,0.7226,-0.3133,0.7226,2
0.1717,0.475,0.7416,-0.3033,0.7416,2
0.1817,0.475,0.7606,-0.2933,0.7606,2
0.1917,0.475,0.7795,-0.2833,0.7795,2
0.2017,0.475,0.7985,-0.2733,0.7985,2
0.2117,0.475,0.8174,-0.2633,0.8174,2
0.2217,0.475,0.8364,-0.2533,0.8364,2
0.2317,0.475,0.8554,-0.2433,0.8554,2
0.2417,0.475,0.8743,-0.2333,0.8743,2
0.2517,0.475,0.8933,-0.2233,0.8933,2
0.2617,0.475,0.9122,-0.2133,0.9122,2
0.2717,0.475,0.9312,-0.2033,0.9312,2
0.2817,0.475,0.9502,-0.1933,0.9502,2
0.2917,0.475,0.9691,-0.1833,0.9691,2
0.3017,0.475,0.9881,-0.1733,0.9881,2
0.3117,0.475,1.007,-0.1633,1.007,2
0.3117,0.475,1.026,-0.1633,1.026,0
0.3117,0.725,0.6905,-0.4133,0.6905,0
0.3117,0.725,0.7094,-0.4133,0.7094,0
0.3117,0.725,0.7284,-0.4133,0.7284,0
0.3117,0.725,0.7474,-0.4133,0.7474,0
0.3117,0.725,0.7663,-0.4133,0.7663,0
0.3117,0.725,0.7853,-0.4133,0.7853,0
0.3117,0.725,0.8042,-0.4133,0.8042,0
0.3117,0.725,0.8232,-0.4133,0.8232,0
0.3117,0.725,0.8422,-0.4133,0.8422,0
0.3117,0.725,0.8611,-0.4133,0.8611,0
0.3217,0.725,0.8801,-0.4033,0.8801,2
0.3317,0.725,0.899,-0.3933,0.899,2
0.3417,0.725,0.918,-0.3833,0.918,2
0.3517,0.725,0.937,-0.3733,0.937,2
0.3617,0.725,0.9559,-0.3633,0.9559,2
0.3717,0.725,0.9749,-0.3533,0.9749,2
0.3817,0.725,0.9938,-0.3433,0.9938,2
0.3917,0.725,1.0128,-0.3333,1.0128,2
0.4017,0.9567,0.9938,-0.555,0.9938,2
0.4117,0.9567,1.0128,-0.545,1.0128,2
0.4217,0.7817,0.7098,-0.36,0.7098,2
